date,return,regime,w_SPY,w_TLT,w_GLD
2016-05-13,0.0066317451091794525,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-16,-0.0054148705874945005,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-17,0.00010663177902484137,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-18,-0.012301616247259424,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-19,0.002835677289768942,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-20,0.0014927307189542046,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-23,0.0014341692469224906,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-24,-0.0025081013781561093,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-25,-0.0021466349396610895,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-26,0.004004084367379506,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-27,-0.0009394527043300716,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-05-31,0.0018119517653317869,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-06-01,0.003493996256115184,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-06-02,0.006084894517450662,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-06-03,0.01222799563710417,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-06-06,-0.005188482954341855,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-06-07,0.0021257840271034873,Bull,0.1500078941362204,0.7999954638133444,0.049996642050435317
2016-06-08,0.005496544940526224,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-09,0.005217813050927955,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-10,0.0026404483626208484,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-13,0.002760608072162802,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-14,-0.0008338196309037798,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-15,0.0032299258877788502,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-16,0.003796635527070858,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-17,-0.0049207548336424175,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-20,-0.007936556371355633,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-21,-0.0042514066822670485,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-22,0.0010967016627360766,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-23,-0.007590257995166595,Bull,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-24,0.018101960614404194,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-27,0.0172865662459064,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-28,0.0038067278940580635,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
2016-06-29,-0.0034218528148996156,Bear,0.15000638729738683,0.7999964564114789,0.04999715629113431
